year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,ir_time,distance,hour,minute,time_hour
2013,4,27,943,910,33,1130,1110,20,MQ,4582,N504MQ,LGA,CLT,77,544,9,10,"2013-04-27 09:00:00"
2013,8,21,2141,2100,41,12,2336,36,B6,499,N594JB,LGA,MCO,124,950,21,0,"2013-08-21 21:00:00"
2013,9,13,2152,2000,112,2256,2132,84,UA,695,N839UA,LGA,ORD,100,733,20,0,"2013-09-13 20:00:00"
2013,3,17,817,822,-5,1059,1124,-25,UA,722,N548UA,EWR,MCO,134,937,8,22,"2013-03-17 08:00:00"
2013,9,17,1901,1904,-3,2013,2030,-17,EV,4224,N11565,EWR,MKE,104,725,19,4,"2013-09-17 19:00:00"
2013,7,17,1456,1500,-4,1800,1758,2,B6,83,N552JB,JFK,MCO,132,944,15,0,"2013-07-17 15:00:00"
2013,11,18,621,630,-9,958,1018,-20,US,495,N521UW,JFK,PHX,310,2153,6,30,"2013-11-18 06:00:00"
2013,8,26,13,2359,14,350,350,0,B6,745,N607JB,JFK,PSE,200,1617,23,59,"2013-08-26 23:00:00"
2013,2,27,701,700,1,1033,1019,14,DL,2003,N947DL,LGA,MIA,169,1096,7,0,"2013-02-27 07:00:00"
2013,7,24,1155,1200,-5,1359,1358,1,EV,4302,N14143,EWR,MCI,155,1092,12,0,"2013-07-24 12:00:00"
2013,10,14,845,850,-5,1147,1141,6,B6,189,N658JB,JFK,SAN,339,2446,8,50,"2013-10-14 08:00:00"
2013,8,21,838,835,3,1102,1120,-18,B6,1783,N645JB,JFK,MCO,129,944,8,35,"2013-08-21 08:00:00"
2013,1,14,942,935,7,1222,1231,-9,B6,41,N552JB,JFK,MCO,133,944,9,35,"2013-01-14 09:00:00"
2013,2,24,955,1000,-5,1228,1239,-11,DL,1847,N349NW,LGA,ATL,118,762,10,0,"2013-02-24 10:00:00"
2013,3,13,947,954,-7,1324,1304,20,UA,309,N441UA,EWR,FLL,178,1065,9,54,"2013-03-13 09:00:00"
2013,3,18,NA,1229,NA,NA,1353,NA,EV,4388,N22971,EWR,PIT,NA,319,12,29,"2013-03-18 12:00:00"
2013,11,26,1014,1015,-1,1238,1218,20,US,893,N155UW,JFK,CLT,104,541,10,15,"2013-11-26 10:00:00"
2013,5,21,836,845,-9,1040,1047,-7,US,1429,N758US,LGA,CLT,80,544,8,45,"2013-05-21 08:00:00"
2013,2,6,1815,1808,7,2102,2106,-4,UA,1269,N76504,EWR,PBI,140,1023,18,8,"2013-02-06 18:00:00"
2013,8,2,1730,1638,52,1846,1811,35,EV,4300,N17108,EWR,RIC,47,277,16,38,"2013-08-02 16:00:00"
2013,5,13,622,630,-8,844,832,12,US,1433,N197UW,LGA,CLT,91,544,6,30,"2013-05-13 06:00:00"
2013,1,26,809,815,-6,944,957,-13,9E,3521,N910XJ,JFK,ORD,130,740,8,15,"2013-01-26 08:00:00"
2013,10,23,629,630,-1,825,808,17,EV,4424,N11106,EWR,RDU,87,416,6,30,"2013-10-23 06:00:00"
2013,6,20,1235,1235,0,1423,1430,-7,EV,4118,N13969,EWR,DTW,85,488,12,35,"2013-06-20 12:00:00"
2013,8,30,1609,1610,-1,1749,1810,-21,EV,5069,N611QX,LGA,RDU,66,431,16,10,"2013-08-30 16:00:00"
2013,4,28,2112,2029,43,2311,2247,24,EV,4642,N12145,EWR,OMA,158,1134,20,29,"2013-04-28 20:00:00"
2013,7,27,1359,1359,0,1555,1603,-8,B6,1373,N318JB,JFK,CHS,93,636,13,59,"2013-07-27 13:00:00"
2013,9,3,727,729,-2,917,934,-17,EV,4144,N14158,EWR,CHS,94,628,7,29,"2013-09-03 07:00:00"
2013,5,8,2226,2014,132,202,2324,158,UA,729,N845UA,EWR,MIA,158,1085,20,14,"2013-05-08 20:00:00"
2013,10,30,1853,1850,3,2218,2200,18,AA,119,N3CBAA,EWR,LAX,348,2454,18,50,"2013-10-30 18:00:00"
2013,9,10,744,745,-1,950,1001,-11,DL,807,N357NB,EWR,ATL,104,746,7,45,"2013-09-10 07:00:00"
2013,10,7,825,829,-4,1118,1139,-21,AA,2267,N3HSAA,LGA,MIA,153,1096,8,29,"2013-10-07 08:00:00"
2013,11,15,834,837,-3,1123,1148,-25,UA,1440,N15710,EWR,PBI,144,1023,8,37,"2013-11-15 08:00:00"
2013,1,16,2126,1930,116,2257,2115,102,EV,3274,N13994,LGA,CLE,77,419,19,30,"2013-01-16 19:00:00"
2013,8,7,722,730,-8,1059,1129,-30,B6,1289,N504JB,EWR,SJU,198,1608,7,30,"2013-08-07 07:00:00"
2013,2,6,1927,1935,-8,2210,2220,-10,EV,4204,N11184,EWR,OKC,200,1325,19,35,"2013-02-06 19:00:00"
2013,12,18,1002,839,83,1125,1007,78,EV,5814,N12900,EWR,PIT,60,319,8,39,"2013-12-18 08:00:00"
2013,1,4,1759,1745,14,2036,2040,-4,B6,9,N547JB,JFK,MCO,140,944,17,45,"2013-01-04 17:00:00"
2013,11,4,1859,1910,-11,2248,2210,38,AA,1193,N3CRAA,LGA,DFW,217,1389,19,10,"2013-11-04 19:00:00"
2013,12,27,938,930,8,1531,1530,1,UA,15,N66056,EWR,HNL,632,4963,9,30,"2013-12-27 09:00:00"
2013,3,9,1803,1759,4,2040,2054,-14,B6,391,N592JB,LGA,MCO,126,950,17,59,"2013-03-09 17:00:00"
2013,4,13,2155,2155,0,32,48,-16,B6,35,N656JB,JFK,PBI,144,1028,21,55,"2013-04-13 21:00:00"
2013,8,22,1625,1630,-5,1844,1930,-46,AA,881,N3FBAA,JFK,DFW,173,1391,16,30,"2013-08-22 16:00:00"
2013,1,7,1854,1900,-6,2026,2033,-7,EV,5683,N14904,EWR,BNA,114,748,19,0,"2013-01-07 19:00:00"
2013,3,20,1718,1720,-2,1840,1910,-30,AA,345,N595AA,LGA,ORD,116,733,17,20,"2013-03-20 17:00:00"
2013,10,28,640,641,-1,835,805,30,EV,4522,N13978,EWR,BNA,113,748,6,41,"2013-10-28 06:00:00"
2013,12,29,2005,2000,5,2128,2110,18,AA,2314,N3CYAA,JFK,BOS,33,187,20,0,"2013-12-29 20:00:00"
2013,6,12,1342,1345,-3,1618,1635,-17,AA,753,N3BNAA,LGA,DFW,183,1389,13,45,"2013-06-12 13:00:00"
2013,6,6,1758,1731,27,2102,2044,18,B6,359,N659JB,JFK,BUR,321,2465,17,31,"2013-06-06 17:00:00"
2013,10,20,1640,1640,0,1818,1818,0,EV,3813,N13997,EWR,GSO,78,445,16,40,"2013-10-20 16:00:00"
2013,12,5,2309,1815,294,308,2154,314,UA,447,N404UA,EWR,PHX,323,2133,18,15,"2013-12-05 18:00:00"
2013,8,6,1315,1310,5,1607,1605,2,UA,1601,N33289,EWR,FLL,152,1065,13,10,"2013-08-06 13:00:00"
2013,7,27,1750,1755,-5,2016,2045,-29,AA,785,N3GFAA,LGA,DFW,192,1389,17,55,"2013-07-27 17:00:00"
2013,12,17,NA,1238,NA,NA,1440,NA,9E,3311,NA,EWR,DTW,NA,488,12,38,"2013-12-17 12:00:00"
2013,1,16,1256,1235,21,1455,1415,40,MQ,4404,N856MQ,JFK,RDU,85,427,12,35,"2013-01-16 12:00:00"
2013,4,30,1109,1115,-6,1340,1406,-26,DL,695,N966DL,JFK,MCO,132,944,11,15,"2013-04-30 11:00:00"
2013,5,27,1152,1200,-8,1307,1314,-7,9E,3381,N909XJ,JFK,BOS,36,187,12,0,"2013-05-27 12:00:00"
2013,3,19,1947,1929,18,2257,2247,10,DL,1433,N317NB,LGA,RSW,158,1080,19,29,"2013-03-19 19:00:00"
2013,8,2,1123,1130,-7,1311,1329,-18,US,2077,N536UW,LGA,CLT,85,544,11,30,"2013-08-02 11:00:00"
2013,9,22,1617,1600,17,1741,1720,21,US,2187,N947UW,LGA,DCA,46,214,16,0,"2013-09-22 16:00:00"
2013,9,16,1334,1340,-6,1508,1459,9,B6,2402,N281JB,JFK,BUF,61,301,13,40,"2013-09-16 13:00:00"
2013,8,16,920,930,-10,1159,1234,-35,DL,1443,N709TW,JFK,SEA,310,2422,9,30,"2013-08-16 09:00:00"
2013,5,5,1932,1930,2,2209,2237,-28,UA,1454,N77261,EWR,SAN,300,2425,19,30,"2013-05-05 19:00:00"
2013,9,30,1848,1830,18,2058,2130,-32,9E,3325,N901XJ,JFK,DFW,165,1391,18,30,"2013-09-30 18:00:00"
2013,7,21,1719,1722,-3,1859,1847,12,EV,4187,N12563,EWR,BNA,116,748,17,22,"2013-07-21 17:00:00"
2013,8,23,NA,959,NA,NA,1114,NA,EV,5711,N828AS,JFK,IAD,NA,228,9,59,"2013-08-23 09:00:00"
2013,3,16,1510,1510,0,1837,1745,52,MQ,4309,N693MQ,JFK,IND,121,665,15,10,"2013-03-16 15:00:00"
2013,9,18,750,755,-5,914,935,-21,MQ,3363,N804MQ,JFK,RDU,65,427,7,55,"2013-09-18 07:00:00"
2013,4,6,1448,1455,-7,1701,1719,-18,B6,119,N231JB,JFK,MSY,170,1182,14,55,"2013-04-06 14:00:00"
2013,6,7,1740,1700,40,2203,2011,112,DL,706,N358NB,JFK,AUS,220,1521,17,0,"2013-06-07 17:00:00"
2013,12,22,847,817,30,1003,946,17,EV,4409,N14977,EWR,RIC,55,277,8,17,"2013-12-22 08:00:00"
2013,8,6,1614,1620,-6,1814,1853,-39,9E,3341,N927XJ,JFK,DTW,84,509,16,20,"2013-08-06 16:00:00"
2013,8,26,2005,1748,137,2235,2035,120,B6,299,N657JB,LGA,MCO,124,950,17,48,"2013-08-26 17:00:00"
2013,5,20,656,700,-4,934,1019,-45,B6,671,N646JB,JFK,LAX,316,2475,7,0,"2013-05-20 07:00:00"
2013,9,27,832,840,-8,959,1022,-23,EV,5288,N709EV,LGA,BUF,48,292,8,40,"2013-09-27 08:00:00"
2013,2,11,1058,1050,8,1318,1340,-22,UA,1284,N12221,EWR,LAS,304,2227,10,50,"2013-02-11 10:00:00"
2013,8,9,2139,2059,40,2310,2225,45,UA,994,N848UA,EWR,BOS,49,200,20,59,"2013-08-09 20:00:00"
2013,4,1,626,630,-4,856,925,-29,UA,707,N463UA,EWR,MCO,137,937,6,30,"2013-04-01 06:00:00"
2013,9,26,850,900,-10,1139,1157,-18,B6,63,N587JB,JFK,SEA,314,2422,9,0,"2013-09-26 09:00:00"
2013,5,15,554,600,-6,654,657,-3,US,1289,N946UW,LGA,PHL,38,96,6,0,"2013-05-15 06:00:00"
2013,9,5,908,912,-4,1159,1233,-34,DL,874,N346NB,LGA,MIA,146,1096,9,12,"2013-09-05 09:00:00"
2013,12,18,808,800,8,1146,1135,11,AA,59,N381AA,JFK,SFO,372,2586,8,0,"2013-12-18 08:00:00"
2013,2,4,903,900,3,1230,1225,5,UA,77,N32626,LGA,IAH,248,1416,9,0,"2013-02-04 09:00:00"
2013,12,18,1702,1700,2,1958,1955,3,AA,45,N3HCAA,JFK,LAS,329,2248,17,0,"2013-12-18 17:00:00"
2013,2,8,1517,1444,33,1947,1744,123,B6,141,N599JB,JFK,PBI,144,1028,14,44,"2013-02-08 14:00:00"
2013,12,10,NA,1215,NA,NA,1445,NA,WN,332,N401WN,EWR,DEN,NA,1605,12,15,"2013-12-10 12:00:00"
2013,12,4,1940,1930,10,2046,2047,-1,EV,5714,N830AS,JFK,IAD,45,228,19,30,"2013-12-04 19:00:00"
2013,4,16,753,754,-1,931,925,6,UA,1162,N33286,EWR,ORD,119,719,7,54,"2013-04-16 07:00:00"
2013,5,28,1709,1700,9,1956,1956,0,UA,1681,N37281,LGA,IAH,195,1416,17,0,"2013-05-28 17:00:00"
2013,1,4,1806,1800,6,2114,2104,10,UA,1221,N27724,EWR,DFW,211,1372,18,0,"2013-01-04 18:00:00"
2013,5,27,2006,1919,47,2122,2050,32,EV,4207,N13964,EWR,BNA,103,748,19,19,"2013-05-27 19:00:00"
2013,5,7,1350,1400,-10,1450,1506,-16,US,2130,N946UW,LGA,BOS,33,184,14,0,"2013-05-07 14:00:00"
2013,9,12,2111,1507,364,2332,1729,363,UA,745,N511UA,LGA,DEN,219,1620,15,7,"2013-09-12 15:00:00"
2013,2,2,2118,2125,-7,2218,2220,-2,EV,4404,N26545,EWR,PVD,29,160,21,25,"2013-02-02 21:00:00"
2013,9,12,914,931,-17,1245,1235,10,B6,271,N506JB,LGA,FLL,152,1076,9,31,"2013-09-12 09:00:00"
2013,11,30,826,825,1,1001,1010,-9,MQ,3363,N848MQ,JFK,RDU,72,427,8,25,"2013-11-30 08:00:00"
2013,5,5,1957,1943,14,2117,2100,17,EV,3267,N36915,EWR,PWM,53,284,19,43,"2013-05-05 19:00:00"
2013,8,23,1551,1539,12,1722,1658,24,US,1714,N959UW,LGA,PHL,37,96,15,39,"2013-08-23 15:00:00"
2013,4,15,1131,1134,-3,1413,1445,-32,UA,1617,N13716,EWR,FLL,150,1065,11,34,"2013-04-15 11:00:00"
2013,11,18,2036,2045,-9,2159,2225,-26,AA,371,N478AA,LGA,ORD,119,733,20,45,"2013-11-18 20:00:00"
2013,10,24,1449,1455,-6,1649,1645,4,MQ,2815,N616MQ,JFK,CLE,77,425,14,55,"2013-10-24 14:00:00"
2013,11,5,1301,1300,1,1442,1428,14,UA,1734,N29124,EWR,ORD,134,719,13,0,"2013-11-05 13:00:00"
2013,12,19,754,734,20,931,910,21,UA,1262,N32404,EWR,ORD,123,719,7,34,"2013-12-19 07:00:00"
2013,7,8,1602,1445,77,1844,1720,84,B6,477,N298JB,JFK,JAX,117,828,14,45,"2013-07-08 14:00:00"
2013,11,8,1615,1615,0,1847,1845,2,MQ,3357,N543MQ,LGA,ATL,118,762,16,15,"2013-11-08 16:00:00"
2013,4,18,2328,2055,153,41,2230,131,AA,371,N558AA,LGA,ORD,111,733,20,55,"2013-04-18 20:00:00"
2013,4,23,2112,2040,32,2240,2200,40,MQ,4449,N812MQ,JFK,DCA,52,213,20,40,"2013-04-23 20:00:00"
2013,2,7,2058,2055,3,2245,2250,-5,MQ,4573,N722MQ,LGA,DTW,88,502,20,55,"2013-02-07 20:00:00"
2013,1,15,557,605,-8,812,805,7,MQ,4401,N719MQ,LGA,DTW,100,502,6,5,"2013-01-15 06:00:00"
2013,1,31,1059,1100,-1,1202,1209,-7,US,2124,N959UW,LGA,BOS,36,184,11,0,"2013-01-31 11:00:00"
2013,9,11,953,959,-6,1054,1133,-39,UA,673,N488UA,LGA,ORD,108,733,9,59,"2013-09-11 09:00:00"
2013,3,11,606,610,-4,756,816,-20,DL,1919,N324US,LGA,MSP,145,1020,6,10,"2013-03-11 06:00:00"
2013,1,25,1624,1619,5,1808,1726,42,EV,4299,N16149,EWR,DCA,44,199,16,19,"2013-01-25 16:00:00"
2013,11,25,1400,1340,20,1722,1715,7,WN,516,N402WN,EWR,PHX,302,2133,13,40,"2013-11-25 13:00:00"
2013,4,22,2028,1755,153,2347,2120,147,AA,1611,N3CCAA,LGA,MIA,158,1096,17,55,"2013-04-22 17:00:00"
2013,6,19,1152,1200,-8,1407,1345,22,MQ,3572,N723MQ,LGA,CLE,70,419,12,0,"2013-06-19 12:00:00"
2013,12,27,1724,1730,-6,1858,1914,-16,B6,1185,N279JB,JFK,RDU,72,427,17,30,"2013-12-27 17:00:00"
2013,7,23,1757,1800,-3,1941,1950,-9,MQ,3526,N527MQ,LGA,CMH,78,479,18,0,"2013-07-23 18:00:00"
2013,10,4,832,837,-5,932,939,-7,EV,4249,N14542,EWR,BWI,36,169,8,37,"2013-10-04 08:00:00"
2013,12,18,903,854,9,1202,1207,-5,UA,1296,N37470,EWR,PBI,137,1023,8,54,"2013-12-18 08:00:00"
2013,9,20,648,655,-7,838,840,-2,MQ,3599,N508MQ,LGA,MSP,158,1020,6,55,"2013-09-20 06:00:00"
2013,6,24,2203,2129,34,2245,2235,10,EV,4276,N16963,EWR,BDL,23,116,21,29,"2013-06-24 21:00:00"
2013,1,22,1733,1545,108,2051,1910,101,AA,133,N327AA,JFK,LAX,333,2475,15,45,"2013-01-22 15:00:00"
2013,9,18,2349,2359,-10,332,350,-18,B6,745,N566JB,JFK,PSE,203,1617,23,59,"2013-09-18 23:00:00"
2013,2,9,NA,1050,NA,NA,1404,NA,B6,373,N659JB,LGA,FLL,NA,1076,10,50,"2013-02-09 10:00:00"
2013,4,7,2203,2100,63,2258,2210,48,US,2144,N951UW,LGA,BOS,39,184,21,0,"2013-04-07 21:00:00"
2013,5,24,1055,1101,-6,1323,1334,-11,B6,711,N559JB,JFK,LAS,298,2248,11,1,"2013-05-24 11:00:00"
2013,10,24,649,659,-10,851,859,-8,MQ,3676,N515MQ,LGA,CLT,97,544,6,59,"2013-10-24 06:00:00"
2013,5,20,1706,1600,66,1906,1833,33,9E,3315,N915XJ,JFK,MSP,133,1029,16,0,"2013-05-20 16:00:00"
2013,2,20,757,800,-3,1059,1127,-28,DL,2245,N964DL,JFK,MIA,157,1089,8,0,"2013-02-20 08:00:00"
2013,10,30,556,600,-4,727,711,16,EV,4533,N12126,EWR,BUF,52,282,6,0,"2013-10-30 06:00:00"
2013,11,3,2011,2016,-5,2202,2154,8,EV,4106,N11547,EWR,GSO,73,445,20,16,"2013-11-03 20:00:00"
2013,5,19,2057,2023,34,2339,2325,14,UA,489,N834UA,EWR,DFW,179,1372,20,23,"2013-05-19 20:00:00"
2013,2,22,1725,1725,0,2027,2046,-19,UA,385,N838UA,EWR,PDX,339,2434,17,25,"2013-02-22 17:00:00"
2013,4,30,1448,1345,63,1639,1546,53,EV,4193,N34111,EWR,MSP,145,1008,13,45,"2013-04-30 13:00:00"
2013,4,5,1230,1230,0,1358,1355,3,WN,1964,N918WN,LGA,MKE,119,738,12,30,"2013-04-05 12:00:00"
2013,10,3,1711,1712,-1,1950,2002,-12,UA,246,N849UA,EWR,DFW,182,1372,17,12,"2013-10-03 17:00:00"
2013,10,27,1528,1529,-1,1647,1649,-2,EV,4580,N14950,EWR,MKE,120,725,15,29,"2013-10-27 15:00:00"
2013,1,21,1808,1810,-2,2123,2120,3,UA,1292,N36444,EWR,FLL,169,1065,18,10,"2013-01-21 18:00:00"
2013,11,21,2056,2035,21,2215,2200,15,9E,2914,N905XJ,JFK,DCA,46,213,20,35,"2013-11-21 20:00:00"
2013,1,15,952,1006,-14,1226,1219,7,EV,4445,N14998,EWR,IND,132,645,10,6,"2013-01-15 10:00:00"
2013,2,18,1621,1615,6,1831,1838,-7,DL,2383,N348NB,JFK,DTW,100,509,16,15,"2013-02-18 16:00:00"
2013,9,28,1634,1625,9,1829,1825,4,DL,2231,N312US,LGA,DTW,73,502,16,25,"2013-09-28 16:00:00"
2013,6,9,641,645,-4,849,853,-4,B6,117,N197JB,JFK,MSY,169,1182,6,45,"2013-06-09 06:00:00"
2013,10,22,1651,1700,-9,1759,1817,-18,US,2189,N107US,LGA,DCA,44,214,17,0,"2013-10-22 17:00:00"
2013,5,17,2109,2030,39,2226,2150,36,WN,490,N939WN,EWR,MDW,104,711,20,30,"2013-05-17 20:00:00"
2013,2,9,NA,605,NA,NA,745,NA,WN,1681,N903WN,EWR,MDW,NA,711,6,5,"2013-02-09 06:00:00"
2013,7,19,726,730,-4,1115,1129,-14,B6,1289,N565JB,EWR,SJU,205,1608,7,30,"2013-07-19 07:00:00"
2013,2,14,2055,2100,-5,2331,2315,16,EV,3842,N21537,EWR,SDF,120,642,21,0,"2013-02-14 21:00:00"
2013,12,9,1405,1354,11,1655,1647,8,UA,1149,N18223,EWR,PBI,149,1023,13,54,"2013-12-09 13:00:00"
2013,10,26,1249,1255,-6,1541,1554,-13,B6,1401,N192JB,JFK,FLL,149,1069,12,55,"2013-10-26 12:00:00"
2013,7,28,1527,1535,-8,1727,1725,2,MQ,3416,N738MQ,LGA,RDU,70,431,15,35,"2013-07-28 15:00:00"
2013,2,5,1843,1846,-3,2006,2018,-12,B6,130,N229JB,JFK,BUF,63,301,18,46,"2013-02-05 18:00:00"
2013,1,20,1650,1655,-5,2002,2029,-27,DL,706,N324NB,JFK,AUS,231,1521,16,55,"2013-01-20 16:00:00"
2013,10,22,2136,2140,-4,2257,2255,2,MQ,3621,N857MQ,JFK,DCA,47,213,21,40,"2013-10-22 21:00:00"
2013,11,15,1905,1856,9,2217,2208,9,UA,1416,N18223,EWR,FLL,160,1065,18,56,"2013-11-15 18:00:00"
2013,1,22,1855,1900,-5,2141,2146,-5,DL,947,N642DL,LGA,ATL,114,762,19,0,"2013-01-22 19:00:00"
2013,2,19,1158,1200,-2,1424,1438,-14,DL,1947,N695DL,LGA,ATL,119,762,12,0,"2013-02-19 12:00:00"
2013,12,4,1505,1500,5,1740,1806,-26,DL,2181,N302NB,LGA,MCO,125,950,15,0,"2013-12-04 15:00:00"
2013,6,28,1329,1335,-6,1446,1455,-9,MQ,3678,N546MQ,EWR,ORD,105,719,13,35,"2013-06-28 13:00:00"
2013,2,22,1752,1750,2,2043,2053,-10,UA,1228,N73291,EWR,SAN,331,2425,17,50,"2013-02-22 17:00:00"
2013,10,13,2059,2045,14,2212,2225,-13,AA,371,N4XTAA,LGA,ORD,105,733,20,45,"2013-10-13 20:00:00"
2013,4,7,2059,2100,-1,2328,2327,1,DL,1247,N938DL,LGA,ATL,118,762,21,0,"2013-04-07 21:00:00"
2013,9,24,1838,1845,-7,2155,2210,-15,AA,177,N329AA,JFK,SFO,356,2586,18,45,"2013-09-24 18:00:00"
2013,2,25,852,855,-3,1042,1102,-20,EV,5084,N712EV,EWR,DTW,84,488,8,55,"2013-02-25 08:00:00"
2013,5,20,843,840,3,950,1012,-22,9E,3300,N934XJ,JFK,DCA,46,213,8,40,"2013-05-20 08:00:00"
2013,11,30,1352,1359,-7,1502,1530,-28,UA,399,N851UA,EWR,ORD,111,719,13,59,"2013-11-30 13:00:00"
2013,6,7,656,658,-2,903,915,-12,UA,1138,N25705,EWR,PHX,281,2133,6,58,"2013-06-07 06:00:00"
2013,11,26,1624,1630,-6,1942,2011,-29,US,629,N535UW,JFK,PHX,298,2153,16,30,"2013-11-26 16:00:00"
2013,11,10,2222,2100,82,2343,2235,68,MQ,3317,N1EAMQ,LGA,RDU,62,431,21,0,"2013-11-10 21:00:00"
2013,7,25,1858,1830,28,2057,2055,2,WN,1454,N268WN,EWR,MSY,149,1167,18,30,"2013-07-25 18:00:00"
2013,4,18,1135,1140,-5,1451,1455,-4,AA,2099,N3BSAA,LGA,MIA,146,1096,11,40,"2013-04-18 11:00:00"
2013,6,27,2052,2100,-8,13,2210,123,US,2144,N952UW,LGA,BOS,46,184,21,0,"2013-06-27 21:00:00"
2013,7,23,838,705,93,1237,1058,99,B6,3,N561JB,JFK,SJU,209,1598,7,5,"2013-07-23 07:00:00"
2013,10,13,1727,1729,-2,1844,1900,-16,EV,4195,N17185,EWR,BNA,102,748,17,29,"2013-10-13 17:00:00"
2013,1,13,2201,2025,96,101,2329,92,UA,771,N510UA,JFK,LAX,334,2475,20,25,"2013-01-13 20:00:00"
2013,6,6,1505,1515,-10,1800,1806,-6,DL,2181,N924DL,LGA,MCO,137,950,15,15,"2013-06-06 15:00:00"
2013,2,12,1025,1023,2,1301,1255,6,FL,347,N934AT,LGA,ATL,125,762,10,23,"2013-02-12 10:00:00"
2013,2,12,1806,1820,-14,2111,2150,-39,AA,119,N3JCAA,EWR,LAX,327,2454,18,20,"2013-02-12 18:00:00"
2013,3,19,1558,1545,13,1922,1907,15,UA,132,N14118,JFK,LAX,351,2475,15,45,"2013-03-19 15:00:00"
2013,11,8,847,853,-6,1148,1207,-19,UA,338,N437UA,EWR,IAH,210,1400,8,53,"2013-11-08 08:00:00"
2013,8,30,739,742,-3,855,857,-2,B6,8,N329JB,JFK,PWM,53,273,7,42,"2013-08-30 07:00:00"
2013,7,25,2149,2009,100,2356,2235,81,EV,4333,N14148,EWR,TUL,163,1215,20,9,"2013-07-25 20:00:00"
2013,1,30,1421,1350,31,1628,1545,43,MQ,4577,N508MQ,LGA,CLT,89,544,13,50,"2013-01-30 13:00:00"
2013,4,24,1354,1355,-1,1715,1710,5,UA,1067,N76514,EWR,SFO,362,2565,13,55,"2013-04-24 13:00:00"
2013,10,4,1209,1210,-1,1428,1425,3,WN,482,N703SW,EWR,DEN,237,1605,12,10,"2013-10-04 12:00:00"
2013,2,13,753,759,-6,1042,1039,3,DL,2047,N662DN,LGA,ATL,138,762,7,59,"2013-02-13 07:00:00"
2013,8,14,1128,1134,-6,1408,1415,-7,UA,1550,N33103,EWR,MCO,140,937,11,34,"2013-08-14 11:00:00"
2013,5,1,1643,1645,-2,1817,1851,-34,DL,1473,N320NB,LGA,MEM,127,963,16,45,"2013-05-01 16:00:00"
2013,12,26,1732,1725,7,2028,2045,-17,VX,169,N628VA,EWR,LAX,323,2454,17,25,"2013-12-26 17:00:00"
2013,10,31,1955,2000,-5,2118,2119,-1,US,2195,N748UW,LGA,DCA,59,214,20,0,"2013-10-31 20:00:00"
2013,10,10,1800,1800,0,2042,2103,-21,B6,263,N535JB,JFK,SEA,317,2422,18,0,"2013-10-10 18:00:00"
2013,8,17,931,935,-4,1234,1256,-22,DL,2379,N965DL,LGA,FLL,151,1076,9,35,"2013-08-17 09:00:00"
2013,5,13,912,915,-3,1023,1105,-42,AA,313,N554AA,LGA,ORD,106,733,9,15,"2013-05-13 09:00:00"
2013,8,31,1651,1657,-6,1809,1816,-7,EV,4300,N14950,EWR,RIC,54,277,16,57,"2013-08-31 16:00:00"
2013,12,25,1650,1650,0,1920,1920,0,WN,356,N490WN,LGA,DEN,231,1620,16,50,"2013-12-25 16:00:00"
2013,7,31,1958,2000,-2,2222,2230,-8,DL,1147,N993DL,LGA,ATL,104,762,20,0,"2013-07-31 20:00:00"
2013,11,18,1738,1745,-7,1926,1954,-28,DL,1321,N357NB,EWR,MSP,147,1008,17,45,"2013-11-18 17:00:00"
2013,9,9,1919,1930,-11,2200,2231,-31,DL,1435,N343NB,LGA,TPA,130,1010,19,30,"2013-09-09 19:00:00"
2013,4,18,2236,2129,67,48,17,31,B6,199,N607JB,JFK,LAS,294,2248,21,29,"2013-04-18 21:00:00"
2013,1,11,1433,1436,-3,1844,1543,NA,EV,4372,N13124,EWR,DCA,NA,199,14,36,"2013-01-11 14:00:00"
2013,3,17,1151,1200,-9,1407,1430,-23,MQ,4658,N544MQ,LGA,ATL,116,762,12,0,"2013-03-17 12:00:00"
2013,10,29,1652,1650,2,2020,2002,18,B6,89,N627JB,JFK,SAN,363,2446,16,50,"2013-10-29 16:00:00"
2013,9,1,1532,1530,2,1635,1645,-10,WN,752,N349SW,EWR,MDW,102,711,15,30,"2013-09-01 15:00:00"
2013,11,21,1830,1835,-5,2110,2105,5,UA,237,N418UA,EWR,DEN,246,1605,18,35,"2013-11-21 18:00:00"
2013,9,7,1434,1440,-6,1628,1638,-10,DL,1819,N959DL,LGA,MSP,148,1020,14,40,"2013-09-07 14:00:00"
2013,4,1,913,920,-7,1229,1245,-16,AA,721,N505AA,LGA,DFW,210,1389,9,20,"2013-04-01 09:00:00"
2013,3,10,1903,1905,-2,2016,2045,-29,WN,3696,N7738A,LGA,MKE,117,738,19,5,"2013-03-10 19:00:00"
2013,7,10,NA,1740,NA,NA,2015,NA,WN,345,N231WN,LGA,DEN,NA,1620,17,40,"2013-07-10 17:00:00"
2013,3,6,NA,2100,NA,NA,32,NA,DL,2363,N707TW,JFK,LAX,NA,2475,21,0,"2013-03-06 21:00:00"
2013,6,21,635,600,35,906,840,26,WN,488,N742SW,EWR,HOU,187,1411,6,0,"2013-06-21 06:00:00"
2013,1,21,1603,1548,15,1839,1830,9,DL,95,N3755D,JFK,ATL,131,760,15,48,"2013-01-21 15:00:00"
2013,8,5,627,632,-5,839,841,-2,EV,4122,N16561,EWR,SDF,105,642,6,32,"2013-08-05 06:00:00"
